06-19-2024	Baseline: DCLM-Baseline	0.48854	0.31843	0.50826	DCLM team	https://arxiv.org/abs/2406.11794
06-19-2024	External: Fineweb-Edu	0.41904	0.24462	0.37350	HuggingFace	https://huggingface.co/spaces/HuggingFaceFW/blogpost-fineweb-v1
